Station Code,Station Name,Country,State,Latitude,Longitude,Elevation,Start,End,Timezone UTC,Timezone Name,Source,Wind Direction,Wind Speed,Wind Gust,Sea Level Pressure,Dry Bulb Temperature,Wet Bulb Temperature,Relative Humidity,Rain,Rain Intensity,Cloud Oktas,Mean Correction Factors
014829,LAJAMANU AIRPORT,Australia,NT,-18.3324,130.6361,315.6,1952,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014840,WAVE HILL,Australia,NT,-17.3869,131.1166,196.0,1973,2023,UTC +09:30,Australia/Darwin,BOM,True,True,False,True,True,True,True,False,False,True,
014901,DOUGLAS RIVER RESEARCH FARM,Australia,NT,-13.8345,131.1872,42.8,1968,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014909,CENTRAL ARNHEM PLATEAU,Australia,NT,-13.3275,133.0861,416.0,2003,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014932,TINDAL RAAF,Australia,NT,-14.5229,132.3826,133.6,1969,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
014948,PORT KEATS AIRPORT,Australia,NT,-14.2494,129.5282,28.0,1996,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014949,DELAMERE WEAPONS RANGE,Australia,NT,-15.7441,131.9181,221.0,1997,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
014981,BRADSHAW - KOOLENDONG VALLEY (DEFENCE),Australia,NT,-15.1853,130.1169,42.0,2018,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014982,KANGAROO FLATS (DEFENCE),Australia,NT,-12.7934,130.8542,50.0,2017,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,False,True,True,True,True,True,False,
014983,MOUNT BUNDEY NORTH (DEFENCE),Australia,NT,-12.9141,131.8663,83.0,2017,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,False,True,True,True,True,True,False,
014984,MOUNT BUNDEY SOUTH (DEFENCE),Australia,NT,-13.0889,131.8478,55.0,2017,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
014988,KNUCKEY LAGOON,Australia,NT,-12.4422,130.9556,31.6,2021,2023,UTC +09:30,Australia/Darwin,BOM,,,,,,,,,,,
015085,BRUNETTE DOWNS,Australia,NT,-18.637,135.945,218.0,1891,2023,UTC +09:30,Australia/Darwin,BOM,True,True,False,True,True,True,True,False,False,False,
015131,ELLIOTT,Australia,NT,-17.5552,133.5439,220.0,1949,2023,UTC +09:30,Australia/Darwin,BOM,True,True,False,True,True,True,True,False,False,True,
015135,TENNANT CREEK AIRPORT,Australia,NT,-19.6423,134.1833,375.7,1969,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
015511,CURTIN SPRINGS,Australia,NT,-25.3139,131.7571,489.6,1953,2023,UTC +09:30,Australia/Darwin,BOM,True,True,False,True,True,True,True,False,False,True,
015528,YUENDUMU,Australia,NT,-22.2565,131.8011,667.0,1952,2023,UTC +09:30,Australia/Darwin,BOM,,,,,,,,,,,
015590,ALICE SPRINGS AIRPORT,Australia,NT,-23.79507828,133.8890145,546.0,1940,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
015594,ARLTUNGA,Australia,NT,-23.4564,134.6849,661.0,1988,2023,UTC +09:30,Australia/Darwin,BOM,True,True,False,True,True,True,True,True,True,True,
015602,JERVOIS,Australia,NT,-22.9494,136.1442,328.0,1966,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
015603,KULGERA,Australia,NT,-25.8428,133.3027,508.6,1968,2023,UTC +09:30,Australia/Darwin,BOM,True,True,False,True,True,True,True,False,False,True,
015635,YULARA AIRPORT,Australia,NT,-25.1896,130.9737,492.0,1983,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,True,
015643,TERRITORY GRAPE FARM,Australia,NT,-22.4518,133.6377,565.6,1987,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
015652,WATARRKA,Australia,NT,-24.2918,131.549,614.0,1990,2023,UTC +09:30,Australia/Darwin,BOM,True,True,False,True,True,True,True,False,False,True,
015664,WALUNGURRU AIRPORT,Australia,NT,-23.2656,129.3844,454.3,2001,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
015666,RABBIT FLAT,Australia,NT,-20.1823,130.0148,340.0,1996,2023,UTC +09:30,Australia/Darwin,BOM,True,True,True,True,True,True,True,True,True,False,
016001,WOOMERA AERODROME,Australia,SA,-31.15576553,136.8054052,166.6,1949,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
016065,ANDAMOOKA,Australia,SA,-30.449,137.1692,76.0,1965,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,False,True,True,True,False,False,True,
016067,MOUNT IVE,Australia,SA,-32.4398,136.0671,177.0,1881,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
016090,COOBER PEDY AIRPORT,Australia,SA,-29.03476186,134.7222603,225.0,1994,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
016096,ROXBY DOWNS (OLYMPIC DAM AERODROME),Australia,SA,-30.4869,136.8739,99.2,1997,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
016097,ERNABELLA (PUKATJA),Australia,SA,-26.2635,132.1771,703.2,1997,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
016098,TARCOOLA AERO,Australia,SA,-30.7051,134.5786,123.0,1997,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
017043,OODNADATTA AIRPORT,Australia,SA,-27.5553,135.4456,116.5,1939,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
017099,ARKAROOLA,Australia,SA,-30.311,139.3357,318.0,1938,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,False,True,True,True,False,False,True,
017110,LEIGH CREEK AIRPORT,Australia,SA,-30.5963,138.4219,258.8,1982,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
017123,MOOMBA AIRPORT,Australia,SA,-28.0997,140.1956,37.8,1995,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
017126,MARREE AERO,Australia,SA,-29.6587,138.0684,50.0,1998,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
018012,CEDUNA AMO,Australia,SA,-32.1297,133.6976,15.3,1939,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
018014,CLEVE,Australia,SA,-33.7011,136.4937,193.0,1896,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
018040,KIMBA,Australia,SA,-33.1416,136.4126,280.0,1920,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,False,True,True,True,False,False,True,
018044,KYANCUTTA,Australia,SA,-33.1337,135.5521,59.0,1930,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,True,True,True,
018069,ELLISTON,Australia,SA,-33.6501,134.888,7.0,1882,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
018079,STREAKY BAY,Australia,SA,-32.8084,134.1979,45.0,1865,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
018083,WUDINNA AERO,Australia,SA,-33.043,135.4519,86.4,1999,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
018106,NULLARBOR,Australia,SA,-31.4492,130.8976,64.0,1888,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
018115,NEPTUNE ISLAND,Australia,SA,-35.3365,136.1174,32.0,1957,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
018116,CLEVE AERODROME,Australia,SA,-33.7081,136.5026,175.0,1963,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
018120,WHYALLA AERO,Australia,SA,-33.05389962,137.5206171,9.3,1945,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
018192,NORTH SHIELDS (PORT LINCOLN AWS),Australia,SA,-34.5993,135.8784,8.5,1992,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
018195,MINNIPA PIRSA,Australia,SA,-32.8427,135.1515,165.0,1996,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
018200,THEVENARD WIND,Australia,SA,-32.1803,133.6343,8.5,1999,2019,UTC +10:30,Australia/Adelaide,BOM,True,True,True,False,False,False,False,True,True,False,
018201,PORT AUGUSTA AERO,Australia,SA,-32.50730323,137.7169048,14.0,2001,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
018207,CEDUNA (THEVENARD NTC AWS),Australia,SA,-32.149,133.6416,5.0,1992,2023,UTC +10:30,Australia/Adelaide,BOM,,,,,,,,,,,
018217,CUMMINS AERO,Australia,SA,-34.2524,135.7135,60.1,2007,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
018229,CULTANA (DEFENCE),Australia,SA,-32.68449399,137.3689144,171.0,2017,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,False,True,True,True,True,True,False,
018230,COFFIN BAY (POINT AVOID),Australia,SA,-34.675,135.3362,35.0,2017,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
019017,HAWKER,Australia,SA,-31.9043,138.4388,340.0,1882,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
019062,YONGALA,Australia,SA,-33.0276,138.756,521.0,1881,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,False,True,True,True,False,False,True,
020028,GLUEPOT RESERVE (GLUEPOT),Australia,SA,-33.7622,140.1251,57.0,1999,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,False,True,True,True,False,False,True,
020062,YUNTA AIRSTRIP,Australia,SA,-32.5707,139.5645,300.0,1998,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
021131,CLARE HIGH SCHOOL,Australia,SA,-33.8226,138.5933,395.0,1993,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
021133,SNOWTOWN (RAYVILLE PARK),Australia,SA,-33.7676,138.2182,109.1,1998,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
021139,PORT PIRIE AERODROME AWS,Australia,SA,-33.2371,137.9971,12.0,2000,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
022008,MAITLAND,Australia,SA,-34.3745,137.6733,185.0,1879,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
022018,WAROOKA,Australia,SA,-34.9906,137.3995,53.0,1861,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
022031,MINLATON AERO,Australia,SA,-34.748,137.5276,32.0,2001,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
022046,EDITHBURGH,Australia,SA,-35.1121,137.7395,6.0,1984,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
022049,STENHOUSE BAY,Australia,SA,-35.2795,136.9392,42.0,1995,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
022050,KADINA AWS,Australia,SA,-33.9703,137.6628,41.1,2005,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
022053,MOONTA (WARBURTO POINT),Australia,SA,-34.0041,137.528,1.0,2003,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,False,False,False,False,True,True,False,
022803,CAPE WILLOUGHBY,Australia,SA,-35.8426,138.1327,55.0,1881,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
022823,CAPE BORDA,Australia,SA,-35.7549,136.5959,158.0,2002,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
022841,KINGSCOTE AERO,Australia,SA,-35.7114,137.5231,6.2,1994,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
022843,PARNDANA CFS AWS,Australia,SA,-35.7916,137.2496,165.0,2011,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,False,True,True,True,True,True,False,
023000,ADELAIDE (WEST TERRACE / NGAYIRDAPIRA),Australia,SA,-34.92579778,138.5832135,29.3,1839,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
023013,PARAFIELD AIRPORT,Australia,SA,-34.79758369,138.6280855,9.5,1929,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,"1.08, 1.11, 1.05, 1.09,1.10, 1.11, 1.13, 1.14, 1.08,1.06, 0.97, 0.97, 0.90,1.02, 1.11, 1.14"
023034,ADELAIDE AIRPORT,Australia,SA,-34.94954046,138.5342125,2.0,1955,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,"1.06,1.11,1.1,1.1,1.12,1.13,1.13,1.12,1.12,1.0,0.91,0.91,0.91,0.94,0.95,0.99"
023052,OUTER HARBOUR (BLACK POLE),Australia,SA,-34.7343,138.4653,6.3,2001,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,False,False,False,False,True,True,False,
023083,EDINBURGH RAAF,Australia,SA,-34.71114068,138.6223602,16.5,1972,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,"1.10, 1.11, 1.10, 1.12, 1.12, 1.12,1.13, 1.14,1.11, 1.01, 0.9, 0.90, 0.94, 0.95, 0.96, 0.98"
023090,ADELAIDE (KENT TOWN),Australia,SA,-34.92095072,138.6214422,48.0,1977,2020,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
023122,ROSEWORTHY AWS,Australia,SA,-34.5106,138.6763,65.0,1997,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
023343,ROSEDALE (TURRETFIELD RESEARCH CENTRE),Australia,SA,-34.5519,138.8342,116.0,1887,2020,UTC +10:30,Australia/Adelaide,BOM,True,True,False,False,True,True,True,False,False,True,
023373,NURIOOTPA PIRSA,Australia,SA,-34.4761,139.0056,275.0,1996,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
023733,MOUNT BARKER,Australia,SA,-35.0732,138.8466,359.0,1861,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,False,True,True,True,False,False,True,
023804,VICTOR HARBOR (ENCOUNTER BAY),Australia,SA,-35.5544,138.5997,8.0,2001,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,False,True,True,True,False,False,True,
023842,MOUNT LOFTY,Australia,SA,-34.97837626,138.7087909,685.0,1985,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,False,True,True,True,True,True,False,
023875,PARAWA (SECOND VALLEY FOREST AWS),Australia,SA,-35.5695,138.2864,341.0,1994,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
023878,MOUNT CRAWFORD AWS,Australia,SA,-34.7253,138.9278,525.0,1994,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
023885,NOARLUNGA,Australia,SA,-35.15850117,138.5057889,55.0,2000,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,False,True,True,True,True,True,False,
023886,SELLICKS HILL (MOUNT TERRIBLE RADAR),Australia,SA,-35.3294,138.5019,385.7,1995,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,False,False,False,False,True,True,False,
023887,KUITPO FOREST RESERVE,Australia,SA,-35.1712,138.6783,365.0,1998,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
023894,HINDMARSH ISLAND AWS,Australia,SA,-35.5194,138.8177,11.0,2003,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
024024,LOXTON RESEARCH CENTRE,Australia,SA,-34.439,140.5978,30.1,1984,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
024048,RENMARK AERO,Australia,SA,-34.1983,140.6766,31.5,1995,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
024511,EUDUNDA,Australia,SA,-34.1773,139.0903,420.0,1880,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
024518,MENINGIE,Australia,SA,-35.6902,139.3375,3.0,1864,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
024521,MURRAY BRIDGE,Australia,SA,-35.1234,139.2592,33.0,1885,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,False,True,True,True,False,False,True,
024580,STRATHALBYN RACECOURSE,Australia,SA,-35.2836,138.8934,58.0,1996,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
024584,MURRAY BRIDGE (PALLAMANA AERODROME),Australia,SA,-35.065,139.2273,45.0,2006,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
025006,KAROONDA,Australia,SA,-35.09,139.8972,72.0,1914,2023,UTC +10:30,Australia/Adelaide,BOM,False,False,False,False,True,True,True,False,False,True,
025507,KEITH,Australia,SA,-36.098,140.3556,29.0,1906,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,False,False,True,
025557,KEITH (MUNKORA),Australia,SA,-36.1058,140.3273,27.0,2001,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
025562,LAMEROO (AUSTIN PLAINS),Australia,SA,-35.3778,140.5378,110.1,2004,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
026021,MOUNT GAMBIER AERO,Australia,SA,-37.74712244,140.7737455,63.0,1941,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,True,
026026,ROBE,Australia,SA,-37.1628,139.756,3.3,1860,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,False,True,True,True,True,True,True,True,
026091,COONAWARRA,Australia,SA,-37.2906,140.8254,57.0,1985,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
026095,CAPE JAFFA (THE LIMESTONE),Australia,SA,-36.9655,139.7164,17.0,1991,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
026099,NARACOORTE AERODROME,Australia,SA,-36.9813,140.727,49.7,1998,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
026100,PADTHAWAY SOUTH,Australia,SA,-36.6539,140.5212,37.0,2000,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,False,True,True,True,True,True,False,
026105,ROBE AIRFIELD,Australia,SA,-37.1776,139.8054,3.0,2003,2023,UTC +10:30,Australia/Adelaide,BOM,True,True,True,True,True,True,True,True,True,False,
027045,WEIPA AERO,Australia,QLD,-12.6778,141.9208,18.0,1972,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
027054,COCONUT ISLAND,Australia,QLD,-10.0511,143.0686,3.5,1987,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,False,False,True,True,False,
027058,HORN ISLAND,Australia,QLD,-10.5844,142.29,4.0,1995,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
027073,COEN AIRPORT,Australia,QLD,-13.7606,143.1183,159.3,2002,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
027075,SCHERGER RAAF,Australia,QLD,-12.6167,142.0869,39.3,2005,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
028004,PALMERVILLE,Australia,QLD,-15.9999,144.0754,203.8,1889,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
028008,LOCKHART RIVER AIRPORT,Australia,QLD,-12.785,143.3047,18.5,1956,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
029038,KOWANYAMA AIRPORT,Australia,QLD,-15.4818,141.7483,9.6,1912,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
029058,JULIA CREEK AIRPORT,Australia,QLD,-20.6672,141.7214,122.5,2001,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
029063,NORMANTON AIRPORT,Australia,QLD,-17.6872,141.0733,18.4,2001,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
029077,BURKETOWN AIRPORT,Australia,QLD,-17.7483,139.5356,5.7,2001,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
029127,MOUNT ISA AERO,Australia,QLD,-20.6778,139.4875,340.3,1966,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
029139,SWEERS ISLAND,Australia,QLD,-17.1142,139.5981,4.0,1893,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
029141,CLONCURRY AIRPORT,Australia,QLD,-20.6664,140.505,186.0,1978,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
029167,CENTURY MINE,Australia,QLD,-18.7569,138.7056,126.8,2003,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
029181,LAKE JULIUS AWS,Australia,QLD,-20.1167,139.7256,237.0,2013,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
029182,MORNINGTON ISLAND AIRPORT,Australia,QLD,-16.662,139.1655,9.5,2013,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
030022,HUGHENDEN AIRPORT,Australia,QLD,-20.8192,144.2333,316.4,2001,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
030124,GEORGETOWN AIRPORT,Australia,QLD,-18.3039,143.5306,301.8,2004,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
030161,RICHMOND AIRPORT,Australia,QLD,-20.7001,143.1137,206.3,1998,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
031011,CAIRNS AERO,Australia,QLD,-16.87358244,145.7452809,2.2,1941,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,"0.99,0.96,0.94,0.9,0.92,1.03,1.03,1.03,1.19,1.27,1.28,1.28,1.24,1.21,1.19,1.12"
031037,LOW ISLES LIGHTHOUSE,Australia,QLD,-16.3842,145.5592,2.9,1887,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
031209,COOKTOWN AIRPORT,Australia,QLD,-15.4461,145.1861,4.8,2000,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
031210,MAREEBA AIRPORT,Australia,QLD,-17.0704,145.4293,471.9,2000,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
031213,CAPE FLATTERY,Australia,QLD,-14.9672,145.3106,18.5,2003,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
031222,CAIRNS RACECOURSE,Australia,QLD,-16.9463,145.7474,4.1,2013,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,True,
032004,CARDWELL MARINE PDE,Australia,QLD,-18.2544,146.0192,5.0,1871,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,True,True,True,True,False,False,True,
032025,INNISFAIL,Australia,QLD,-17.5249,146.0345,10.0,1881,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,True,True,True,
032037,SOUTH JOHNSTONE EXP STN,Australia,QLD,-17.6053,145.9972,18.3,1920,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
032040,TOWNSVILLE AERO,Australia,QLD,-19.25049849,146.7661808,4.3,1940,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,"1.03,0.93,0.88,0.95,1.0,1.09,1.12,1.1,1.1,1.09,1.1,1.09,1.09,1.11,0.97,0.96"
032078,INGHAM COMPOSITE,Australia,QLD,-18.6494,146.1769,11.8,1968,2023,UTC +10:00,Australia/Brisbane,BOM,,,,,,,,,,,
032141,LUCINDA POINT,Australia,QLD,-18.5203,146.3861,10.0,1980,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
032182,CAPE FERGUSON NTC AWS,Australia,QLD,-19.2774,147.0586,0.0,1991,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,False,False,True,True,False,
032194,COWLEY BEACH (DEFENCE),Australia,QLD,-17.6905,146.1126,4.3,2017,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
032195,MOUNT STUART (DEFENCE),Australia,QLD,-19.4082,146.762,176.4,2017,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
032196,TOWNSVILLE- AIR WEAPONS RANGE (DEFENCE),Australia,QLD,-19.3048,146.2438,385.5,2017,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
032197,INNISFAIL AERODROME,Australia,QLD,-17.5581,146.0119,11.8,2016,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
033002,AYR DPI RESEARCH STN,Australia,QLD,-19.6169,147.3758,17.0,1951,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,False,True,True,True,True,True,False,
033013,COLLINSVILLE POST OFFICE,Australia,QLD,-20.5533,147.8464,196.0,1939,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,False,False,True,True,True,False,False,True,
033045,MACKAY AERO,Australia,QLD,-21.1706,149.1794,5.3,1950,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
033106,HAMILTON ISLAND AIRPORT,Australia,QLD,-20.36626302,148.9535491,58.7,2002,2023,UTC +10:00,Australia/Lindeman,BOM,True,True,True,True,True,True,True,True,True,True,
033119,MACKAY M.O,Australia,QLD,-21.11720104,149.2168964,30.3,1959,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,True,
033195,WILLIAMSON,Australia,QLD,-22.47046851,150.1785919,27.6,2005,2023,UTC +10:00,Australia/Brisbane,BOM,True,True,True,True,True,True,True,True,True,False,
